tokenId,plotId,color,level,grade,grade type,grade value,age,owner
71983,762,1,1,50754177,3,422529,0,0xBBeF61229A8D6eB2d6FB5D3a968af24a95984F0E
71984,762,2,1,33619333,2,64901,0,0xBBeF61229A8D6eB2d6FB5D3a968af24a95984F0E
71985,763,10,2,67395359,4,286495,488113,0xBBeF61229A8D6eB2d6FB5D3a968af24a95984F0E
71986,763,1,1,34181789,2,627357,0,0xBBeF61229A8D6eB2d6FB5D3a968af24a95984F0E
71987,763,1,1,34285382,2,730950,0,0xBBeF61229A8D6eB2d6FB5D3a968af24a95984F0E
71988,764,1,1,67937826,4,828962,488113,0xBBeF61229A8D6eB2d6FB5D3a968af24a95984F0E
71989,764,2,2,33733941,2,179509,0,0xBBeF61229A8D6eB2d6FB5D3a968af24a95984F0E
71990,764,9,1,17630226,1,853010,0,0xBBeF61229A8D6eB2d6FB5D3a968af24a95984F0E
71991,765,9,1,17572164,1,794948,0,0xbd55b2e3167637b71DD41e31f84D223930584798
71992,765,10,2,67685256,4,576392,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
71993,765,10,1,17361638,1,584422,0,0xbd55b2e3167637b71DD41e31f84D223930584798
71994,766,10,1,16879868,1,102652,0,0xbd55b2e3167637b71DD41e31f84D223930584798
71995,766,2,2,17561396,1,784180,0,0xbd55b2e3167637b71DD41e31f84D223930584798
71996,766,1,1,67692945,4,584081,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
71997,767,9,1,34127970,2,573538,0,0xbd55b2e3167637b71DD41e31f84D223930584798
71998,767,9,2,67850956,4,742092,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
71999,767,10,1,16913868,1,136652,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72000,768,2,1,17372222,1,595006,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72001,768,1,2,67782554,4,673690,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
72002,768,10,1,33971317,2,416885,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72003,769,9,1,34067256,2,512824,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72004,769,9,2,67329156,4,220292,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
72005,769,1,1,16980077,1,202861,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72006,769,1,1,33631106,2,76674,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72007,770,9,2,67249657,4,140793,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
72008,770,10,1,17506608,1,729392,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72009,770,1,1,34286537,2,732105,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72010,771,10,1,68033477,4,924613,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
72011,771,9,2,34123489,2,569057,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72012,771,9,1,34498246,2,943814,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72013,772,2,1,34424941,2,870509,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72014,772,10,2,67445116,4,336252,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
72015,772,1,1,17505609,1,728393,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72016,773,1,1,17260570,1,483354,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72017,773,2,2,67361774,4,252910,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
72018,773,9,1,17572096,1,794880,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72019,774,10,2,17712861,1,935645,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72020,774,10,1,67877222,4,768358,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
72021,774,10,1,16856029,1,78813,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72022,775,9,1,16993814,1,216598,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72023,775,1,2,67522899,4,414035,488112,0xbd55b2e3167637b71DD41e31f84D223930584798
72024,775,9,1,33651177,2,96745,0,0xbd55b2e3167637b71DD41e31f84D223930584798
72025,776,10,2,67562146,4,453282,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72026,776,10,1,17562983,1,785767,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72027,776,10,1,34324634,2,770202,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72028,777,10,1,67310068,4,201204,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72029,777,10,2,16836962,1,59746,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72030,777,2,1,34463068,2,908636,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72031,778,2,2,67884311,4,775447,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72032,778,1,1,33584499,2,30067,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72033,778,10,1,34417805,2,863373,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72034,779,9,2,17258505,1,481289,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72035,779,9,1,67851008,4,742144,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72036,779,9,1,33649058,2,94626,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72037,780,9,1,17689589,1,912373,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72038,780,10,2,34541265,2,986833,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72039,780,1,1,68070374,4,961510,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72040,780,1,1,17668682,1,891466,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72041,781,10,2,67456284,4,347420,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72042,781,10,1,50794572,3,462924,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72043,781,9,1,33747800,2,193368,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72044,782,10,2,16863944,1,86728,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72045,782,2,1,67323173,4,214309,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72046,782,9,1,17667582,1,890366,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72047,783,1,2,68105546,4,996682,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72048,783,1,1,16844615,1,67399,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72049,783,2,1,34552605,2,998173,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72050,784,10,2,34390267,2,835835,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72051,784,1,1,67862683,4,753819,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72052,784,1,1,17375030,1,597814,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72053,785,2,2,17703898,1,926682,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72054,785,1,1,67241464,4,132600,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72055,785,2,1,17262977,1,485761,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72056,786,1,1,16809013,1,31797,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72057,786,2,2,68047004,4,938140,488112,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72058,786,10,1,50384935,3,53287,0,0xd820e895956e5315F813a53b2Bb9CeA29B6Adc61
72059,787,10,2,68102470,4,993606,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72060,787,1,1,17248576,1,471360,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72061,787,10,1,33956768,2,402336,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72062,788,1,1,50855090,3,523442,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72063,788,10,2,67323855,4,214991,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72064,788,10,1,17774632,1,997416,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72065,789,1,1,67842723,4,733859,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72066,789,1,2,17360500,1,583284,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72067,789,1,1,17709325,1,932109,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72068,790,2,2,67339169,4,230305,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72069,790,1,1,50608354,3,276706,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72070,790,1,1,34383405,2,828973,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72071,791,10,1,67413058,4,304194,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72072,791,9,2,17280661,1,503445,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72073,791,1,1,33925058,2,370626,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72074,791,9,1,33571241,2,16809,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72075,792,1,1,17280266,1,503050,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72076,792,1,2,67932839,4,823975,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72077,792,10,1,50521160,3,189512,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72078,793,9,1,67614695,4,505831,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72079,793,1,2,33584729,2,30297,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72080,793,2,1,34388505,2,834073,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72081,794,10,1,67475718,4,366854,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72082,794,9,2,16799032,1,21816,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72083,794,1,1,33920209,2,365777,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72084,795,9,2,68104445,4,995581,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72085,795,10,1,34120747,2,566315,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72086,795,10,1,17434943,1,657727,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72087,796,2,1,34395494,2,841062,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72088,796,9,2,67324092,4,215228,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72089,796,10,1,17376584,1,599368,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72090,797,9,1,67203672,4,94808,488111,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72091,797,10,2,17174157,1,396941,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72092,797,9,1,34350717,2,796285,0,0x2aab510050BDAbcd204C9C6877A2281Fc122E946
72093,798,2,2,34130024,2,575592,0,0x040BFA96615fCEED61E68223feF17B72EC0197Ff
72094,798,2,1,17411613,1,634397,0,0x040BFA96615fCEED61E68223feF17B72EC0197Ff
72095,798,2,1,67490774,4,381910,488110,0x040BFA96615fCEED61E68223feF17B72EC0197Ff
72096,799,10,2,17033819,1,256603,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72097,799,10,1,67840001,4,731137,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72098,799,9,1,17010589,1,233373,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72099,800,1,2,67598375,4,489511,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72100,800,10,1,34252212,2,697780,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72101,800,9,1,34235005,2,680573,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72102,801,9,2,67217264,4,108400,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72103,801,1,1,17476401,1,699185,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72104,801,1,1,17524423,1,747207,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72105,802,9,2,67395149,4,286285,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72106,802,2,1,17561277,1,784061,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72107,802,1,1,17495884,1,718668,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72108,803,1,2,67851525,4,742661,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72109,803,2,1,33565064,2,10632,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72110,803,2,1,33841777,2,287345,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72111,803,1,1,50910095,3,578447,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72112,804,1,2,17029272,1,252056,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72113,804,1,1,67966528,4,857664,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72114,804,10,1,51173048,3,841400,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72115,805,9,2,67899395,4,790531,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72116,805,10,1,34423100,2,868668,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72117,805,10,1,34458883,2,904451,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72118,806,10,2,50843341,3,511693,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72119,806,9,1,67536268,4,427404,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72120,806,1,1,17047204,1,269988,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72121,807,2,1,67763891,4,655027,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72122,807,9,2,17742210,1,964994,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72123,807,1,1,33579888,2,25456,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72124,808,1,1,67394143,4,285279,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72125,808,1,2,17303667,1,526451,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72126,808,9,1,34447262,2,892830,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72127,809,10,1,16838483,1,61267,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72128,809,2,2,67277005,4,168141,488109,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72129,809,9,1,16834705,1,57489,0,0x95cD2B7E952cDa42d16d21d07C49f66aE14DA2Ec
72130,810,9,1,67957581,4,848717,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72131,810,10,2,34521819,2,967387,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72132,810,10,1,34100233,2,545801,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72133,811,2,2,68047177,4,938313,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72134,811,2,1,33593853,2,39421,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72135,811,10,1,17125359,1,348143,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72136,812,9,2,67999463,4,890599,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72137,812,9,1,17720975,1,943759,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72138,812,2,1,16801437,1,24221,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72139,813,1,2,17732484,1,955268,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72140,813,10,1,17554066,1,776850,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72141,813,9,1,67310372,4,201508,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72142,814,10,1,17477060,1,699844,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72143,814,9,1,67541817,4,432953,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72144,814,10,2,34554096,2,999664,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72145,814,10,1,16981757,1,204541,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72146,815,10,2,67315548,4,206684,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72147,815,1,1,17768199,1,990983,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72148,815,9,1,34158718,2,604286,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72149,816,2,1,67512524,4,403660,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72150,816,9,2,17523613,1,746397,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72151,816,9,1,33825177,2,270745,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72152,817,9,2,17433151,1,655935,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72153,817,9,1,67464383,4,355519,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72154,817,1,1,17059832,1,282616,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72155,818,9,1,17370263,1,593047,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72156,818,1,2,67840815,4,731951,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72157,818,1,1,34229964,2,675532,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72158,819,1,2,67200395,4,91531,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72159,819,2,1,17088176,1,310960,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72160,819,9,1,17582520,1,805304,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72161,820,10,1,33627138,2,72706,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72162,820,1,2,67571207,4,462343,488108,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72163,820,9,1,51143908,3,812260,0,0xd1f622d61A11cd420415cb7de5482956D761DBe8
72164,821,1,1,68017018,4,908154,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72165,821,10,2,51195403,3,863755,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72166,821,9,1,33917736,2,363304,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72167,822,9,2,34232242,2,677810,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72168,822,9,1,67342934,4,234070,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72169,822,1,1,16886175,1,108959,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72170,823,1,1,51042380,3,710732,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72171,823,2,2,67421386,4,312522,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72172,823,2,1,50926432,3,594784,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72173,824,2,1,16915875,1,138659,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72174,824,1,2,68062760,4,953896,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72175,824,9,1,17376982,1,599766,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72176,825,9,1,33692847,2,138415,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72177,825,9,1,67219109,4,110245,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72178,825,1,2,16925621,1,148405,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72179,825,1,1,17296721,1,519505,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72180,826,10,2,16784900,1,7684,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72181,826,9,1,67137743,4,28879,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72182,826,1,1,34421695,2,867263,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72183,827,9,1,67515540,4,406676,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72184,827,1,2,33700691,2,146259,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72185,827,1,1,17738858,1,961642,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72186,828,10,2,67557654,4,448790,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72187,828,10,1,16953111,1,175895,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72188,828,10,1,17288273,1,511057,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72189,829,1,2,17608450,1,831234,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72190,829,9,1,67901621,4,792757,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72191,829,2,1,16864164,1,86948,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72192,830,2,2,17655822,1,878606,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72193,830,10,1,67335994,4,227130,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72194,830,1,1,16997764,1,220548,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72195,831,9,1,16862901,1,85685,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
72196,831,10,2,67671714,4,562850,488106,0x726614E49E844AaE1c167a293BD06BEca8a51705
72197,831,10,1,34533018,2,978586,0,0x726614E49E844AaE1c167a293BD06BEca8a51705
4419,0,2,1,17096940,1,319724,0,0xa1559B8c9b52dFDC6300549e3f6a8374B91bd50e
72198,832,10,1,67470978,4,362114,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72199,832,2,2,17763612,1,986396,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72200,832,2,1,34278103,2,723671,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72201,833,10,1,67883275,4,774411,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72202,833,2,2,17539703,1,762487,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72203,833,2,1,17212931,1,435715,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72204,834,1,2,67875079,4,766215,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72205,834,1,1,16865100,1,87884,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72206,834,9,1,17618422,1,841206,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72207,835,9,1,17006996,1,229780,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72208,835,9,2,67331308,4,222444,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72209,835,10,1,50360185,3,28537,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72210,836,2,1,34154837,2,600405,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72211,836,10,2,34394051,2,839619,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72212,836,2,1,67822870,4,714006,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72213,836,2,1,16884375,1,107159,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72214,837,1,2,67821997,4,713133,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72215,837,9,1,33864557,2,310125,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72216,837,9,1,17449525,1,672309,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72217,838,1,2,67112729,4,3865,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72218,838,9,1,34395644,2,841212,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72219,838,1,1,17613718,1,836502,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72220,839,1,1,67390884,4,282020,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72221,839,10,2,16996424,1,219208,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72222,839,1,1,34444472,2,890040,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72223,840,2,1,67676404,4,567540,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72224,840,10,2,17346248,1,569032,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72225,840,9,1,50491299,3,159651,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72226,841,1,2,33722973,2,168541,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72227,841,1,1,67630894,4,522030,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72228,841,1,1,17240345,1,463129,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72229,842,9,2,34102623,2,548191,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72230,842,2,1,67180626,4,71762,488081,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72231,842,10,1,16795744,1,18528,0,0xCfF9963B8602dFBb7fB0a44C2d5c73AA1bCbfF03
72232,843,9,2,17528498,1,751282,0,0x360bBAD1120B0ABF63573e2e21B6727e07D1Bf18
72233,843,10,1,67630211,4,521347,488074,0x360bBAD1120B0ABF63573e2e21B6727e07D1Bf18
72234,843,10,1,17077888,1,300672,0,0x360bBAD1120B0ABF63573e2e21B6727e07D1Bf18
72235,844,9,1,67831057,4,722193,488069,0xD1692f1c6B50D299993363bE1c869e3e64842732
72236,844,9,2,17533082,1,755866,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72237,844,10,1,17351391,1,574175,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72238,845,2,1,67846144,4,737280,488069,0xD1692f1c6B50D299993363bE1c869e3e64842732
72239,845,1,2,17389014,1,611798,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72240,845,1,1,50539626,3,207978,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72241,846,9,1,16905250,1,128034,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72242,846,10,2,67660137,4,551273,488069,0xD1692f1c6B50D299993363bE1c869e3e64842732
72243,846,10,1,50990934,3,659286,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72244,847,2,1,67585851,4,476987,488069,0xD1692f1c6B50D299993363bE1c869e3e64842732
72245,847,1,2,34034395,2,479963,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72246,847,10,1,33912305,2,357873,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72247,848,9,2,17748117,1,970901,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72248,848,1,1,67553086,4,444222,488069,0xD1692f1c6B50D299993363bE1c869e3e64842732
72249,848,10,1,17288858,1,511642,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72250,848,10,1,16847642,1,70426,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72251,849,9,1,67567762,4,458898,488069,0xD1692f1c6B50D299993363bE1c869e3e64842732
72252,849,10,2,34093943,2,539511,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72253,849,9,1,33656420,2,101988,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72254,850,2,1,67150397,4,41533,488069,0xD1692f1c6B50D299993363bE1c869e3e64842732
72255,850,1,2,17414514,1,637298,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72256,850,1,1,34413980,2,859548,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72257,851,1,2,67365656,4,256792,488069,0xD1692f1c6B50D299993363bE1c869e3e64842732
72258,851,9,1,33555818,2,1386,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
