tokenId,color,level,grade,grade type,grade value,age,owner
72584,9,1,17123151,1,345935,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72585,2,1,67912352,4,803488,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72586,9,2,34024645,2,470213,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72587,10,1,34425619,2,871187,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72588,2,1,68072642,4,963778,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72589,9,2,16933639,1,156423,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72590,1,1,34017645,2,463213,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72591,2,2,17148882,1,371666,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72592,2,1,67863460,4,754596,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72593,1,1,17230743,1,453527,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72594,10,2,17453450,1,676234,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72595,10,1,68003240,4,894376,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72596,9,1,17382480,1,605264,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72597,10,1,33842186,2,287754,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72598,1,1,67217606,4,108742,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72599,1,2,33818726,2,264294,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72600,9,1,33709276,2,154844,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72601,1,2,33565973,2,11541,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72602,1,1,67299127,4,190263,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72603,1,1,50474690,3,143042,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72604,2,2,67832436,4,723572,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72605,2,1,17677789,1,900573,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72606,2,1,34415040,2,860608,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72607,10,2,16913475,1,136259,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72608,9,1,67366770,4,257906,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72609,9,1,34359078,2,804646,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72610,9,1,67746304,4,637440,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72611,2,2,16952756,1,175540,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72612,9,1,17765497,1,988281,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72613,2,2,17048277,1,271061,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72614,9,1,67679239,4,570375,486742,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72615,10,1,17688956,1,911740,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
72616,2,2,67422607,4,313743,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72617,10,1,17289023,1,511807,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72618,10,1,34536443,2,982011,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72619,10,1,17362898,1,585682,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72620,9,2,67320561,4,211697,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72621,10,1,50830551,3,498903,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72622,10,1,34099823,2,545391,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72623,1,2,67425403,4,316539,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72624,2,1,17298840,1,521624,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72625,10,2,67836053,4,727189,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72626,9,1,17180792,1,403576,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72627,10,1,33821087,2,266655,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72628,10,1,16845608,1,68392,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72629,9,2,17633171,1,855955,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72630,9,1,67637116,4,528252,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72631,2,1,17769801,1,992585,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72632,10,1,51138037,3,806389,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72633,2,2,68037276,4,928412,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72634,1,1,16976961,1,199745,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72635,2,1,67194816,4,85952,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72636,10,2,33815473,2,261041,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72637,10,1,33891069,2,336637,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72638,9,1,50606393,3,274745,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72639,10,2,67458859,4,349995,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72640,1,1,34005257,2,450825,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72641,1,1,17217512,1,440296,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72642,2,2,67674050,4,565186,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72643,1,1,17206513,1,429297,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72644,9,1,34391451,2,837019,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72645,2,2,67952174,4,843310,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72646,1,1,33638477,2,84045,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72647,2,2,67499721,4,390857,486741,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72648,9,1,17721868,1,944652,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72649,10,1,17150657,1,373441,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
72650,1,1,67997624,4,888760,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72651,9,2,34112815,2,558383,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72652,1,1,34484797,2,930365,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72653,1,1,17498158,1,720942,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72654,10,2,67754547,4,645683,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72655,1,1,17060042,1,282826,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72656,1,1,67331425,4,222561,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72657,2,2,17568556,1,791340,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72658,2,1,33592391,2,37959,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72659,10,1,67923627,4,814763,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72660,9,2,33982855,2,428423,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72661,2,1,16852176,1,74960,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72662,10,2,67963292,4,854428,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72663,9,1,33675389,2,120957,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72664,2,1,34498080,2,943648,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72665,1,1,16782382,1,5166,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72666,9,2,16891565,1,114349,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72667,9,1,67225405,4,116541,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72668,2,1,17743989,1,966773,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72669,2,1,67878515,4,769651,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72670,2,2,34296964,2,742532,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72671,9,1,34254096,2,699664,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72672,1,1,67951764,4,842900,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72673,2,2,33975579,2,421147,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72674,9,1,17457784,1,680568,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72675,9,2,67843582,4,734718,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72676,10,1,34003333,2,448901,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72677,9,1,17017408,1,240192,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72678,9,1,34303787,2,749355,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72679,2,2,67149157,4,40293,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72680,9,1,34299829,2,745397,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72681,9,1,33709276,2,154844,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72682,10,2,67925320,4,816456,486740,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
72683,10,1,33863907,2,309475,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
4432,9,1,16999470,1,222254,0,0x21AE65E0d62775a01ebd6a292994080c91fa92F8
4433,10,1,16957623,1,180407,0,0x22f0146E4FFdF109B7069BB92F4F421eDEE87d4E
4434,1,1,33960181,2,405749,0,0x91bDA0b13AEb5ec89533fcd4F5b190e1aC93f5cA
4435,2,1,34417004,2,862572,0,0xF5e37E330b170D7c9B7EBEC5F6Dd92D71a1b45A4
4436,9,1,17186327,1,409111,0,0x573A6BF63AD5e24275F686E9655731cC6048E005
4437,1,1,34310721,2,756289,0,0xd3758d7a3F28b0EbB44bE71Bb78Bdd773b1B14c2
4438,2,1,33806847,2,252415,0,0xA15e09311a8b0fCc8edebdCEb427EeAf1Cf96D98
4439,2,1,33968676,2,414244,0,0xf39d65EcfEA0497cb5911DC499222F81506CA249
4440,9,1,17273378,1,496162,0,0x30404a2900E8EA5c08eEeB284E9B2bebfC01C58d
4441,1,1,50418171,3,86523,0,0xA9232C4EF4725A8A256aB638065AC03eB8651Fa0
72684,10,1,50865021,3,533373,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72685,2,2,67714566,4,605702,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72686,9,1,17220294,1,443078,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72687,9,2,33696863,2,142431,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72688,1,1,67162158,4,53294,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72689,9,1,17498948,1,721732,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72690,2,2,51318512,3,986864,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72691,1,1,68014114,4,905250,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72692,2,1,51077674,3,746026,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72693,10,2,67375523,4,266659,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72694,1,1,17080091,1,302875,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72695,1,1,16827796,1,50580,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72696,9,2,16909465,1,132249,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72697,1,1,34255200,2,700768,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72698,9,1,67828253,4,719389,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72699,9,1,17710271,1,933055,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72700,1,1,67703097,4,594233,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72701,10,2,34087183,2,532751,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72702,10,1,50596901,3,265253,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72703,10,1,67626711,4,517847,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72704,10,2,17662587,1,885371,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72705,10,1,33690097,2,135665,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72706,1,1,67603286,4,494422,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72707,2,2,33612384,2,57952,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72708,9,1,34495370,2,940938,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72709,10,2,17281805,1,504589,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72710,2,1,67651373,4,542509,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72711,9,1,34150924,2,596492,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72712,1,1,67609704,4,500840,486727,0xD1692f1c6B50D299993363bE1c869e3e64842732
72713,9,2,34409989,2,855557,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72714,1,1,33724735,2,170303,0,0xD1692f1c6B50D299993363bE1c869e3e64842732
72715,2,1,67419911,4,311047,486713,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
72716,10,2,17741945,1,964729,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
72717,1,1,17064206,1,286990,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
72718,2,2,68007033,4,898169,486713,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
72719,1,1,16906913,1,129697,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
72720,2,1,50931095,3,599447,0,0xC91b7696D0Cf011f98738c8D1d65aBd172F4823D
72721,10,2,67166629,4,57765,486574,0x6100DF1ACd9D2DB45Cb86a48E524963AE20557ED
72722,2,1,51234364,3,902716,0,0x6100DF1ACd9D2DB45Cb86a48E524963AE20557ED
72723,2,1,17526571,1,749355,0,0x6100DF1ACd9D2DB45Cb86a48E524963AE20557ED
72724,9,1,67953716,4,844852,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72725,1,2,17374002,1,596786,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72726,10,1,33674194,2,119762,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72727,10,1,67972262,4,863398,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72728,10,2,16827591,1,50375,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72729,10,1,17607219,1,830003,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72730,1,2,16779137,1,1921,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72731,1,1,67277530,4,168666,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72732,9,1,34284832,2,730400,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72733,9,2,33945587,2,391155,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72734,1,1,67922847,4,813983,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72735,10,1,33708078,2,153646,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72736,9,1,51062365,3,730717,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72737,1,1,17211123,1,433907,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72738,2,2,67869315,4,760451,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72739,1,1,16979245,1,202029,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72740,9,2,67275677,4,166813,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72741,2,1,17161050,1,383834,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72742,10,1,16783024,1,5808,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72743,9,1,34479524,2,925092,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72744,9,2,67226430,4,117566,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72745,9,1,16818377,1,41161,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72746,9,1,17455845,1,678629,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72747,1,2,67123918,4,15054,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72748,9,1,17149331,1,372115,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72749,2,1,68075597,4,966733,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72750,2,2,33895280,2,340848,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72751,9,1,16840233,1,63017,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72752,10,2,68107705,4,998841,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72753,10,1,16914710,1,137494,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72754,9,1,34057185,2,502753,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72755,10,2,67342756,4,233892,486215,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72756,2,1,17322077,1,544861,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72757,9,1,50569513,3,237865,0,0x6c4fF1459cc4d95b9A7A7b20A3Bc09BC2404B9a7
72758,1,2,33862218,2,307786,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72759,9,1,67805751,4,696887,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72760,9,1,34040395,2,485963,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72761,2,2,67414608,4,305744,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72762,1,1,67647984,4,539120,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72763,9,1,34528641,2,974209,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72764,2,1,67548678,4,439814,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72765,9,2,50762280,3,430632,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72766,2,1,50800411,3,468763,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72767,9,1,33897740,2,343308,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72768,9,2,67274625,4,165761,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72769,10,1,16782710,1,5494,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72770,1,1,34388547,2,834115,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72771,1,2,16901261,1,124045,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72772,9,1,67438970,4,330106,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72773,10,1,17695593,1,918377,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72774,9,1,34192885,2,638453,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72775,2,2,67342307,4,233443,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72776,1,1,33800714,2,246282,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72777,10,2,34019596,2,465164,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72778,2,1,67260945,4,152081,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72779,10,1,17240537,1,463321,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72780,2,1,17759478,1,982262,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72781,9,2,67650322,4,541458,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72782,2,1,17104254,1,327038,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72783,1,2,16894130,1,116914,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72784,10,1,67936609,4,827745,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72785,2,1,34204606,2,650174,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72786,9,2,34304783,2,750351,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72787,2,1,67721444,4,612580,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72788,1,1,17407052,1,629836,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72789,9,1,50341643,3,9995,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72790,2,2,67999705,4,890841,486130,0x21b804927286C058B4cF819D65A3B0721AAe2333
72791,1,1,17275209,1,497993,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
72792,2,2,67872046,4,763182,485913,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72793,10,1,17027010,1,249794,0,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72794,9,1,17121507,1,344291,0,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72795,1,1,17009148,1,231932,0,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72796,9,2,67775995,4,667131,485913,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72797,9,1,17337159,1,559943,0,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72798,1,1,33593284,2,38852,0,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72799,9,2,67166587,4,57723,485913,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72800,2,1,16949342,1,172126,0,0xe1Fd79d04f1055cD16f2adA5A508aa193A9fBE7f
72801,1,2,33711543,2,157111,0,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72802,10,1,67419013,4,310149,485912,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72803,10,1,17548580,1,771364,0,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72804,10,1,50992190,3,660542,0,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72805,2,2,67872862,4,763998,485908,0x72639fd1a1C3E2a9Bd6745cAf774C6cc57f0C946
72806,10,1,33627280,2,72848,0,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72807,2,2,67185202,4,76338,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72808,9,1,16883475,1,106259,0,0x19a7ECbbFCEACb3d67Fc69293baF42B2EC83b7cb
72809,10,1,51260209,3,928561,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72810,9,2,17353977,1,576761,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72811,1,1,67804223,4,695359,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72812,1,1,33730129,2,175697,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72813,1,2,67194406,4,85542,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72814,10,1,50488781,3,157133,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72815,2,1,51060651,3,729003,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72816,10,1,17594584,1,817368,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72817,1,2,67580339,4,471475,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72818,9,1,17408058,1,630842,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72819,1,2,68064142,4,955278,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72820,1,1,50358445,3,26797,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72821,10,1,16897253,1,120037,0,0xC6f76f5bB6DE40DC9ceD62E72965099D22ad68B0
72822,1,1,16892325,1,115109,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72823,9,1,67573664,4,464800,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72824,10,2,50483728,3,152080,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72825,10,1,17432615,1,655399,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72826,10,2,67311138,4,202274,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72827,2,1,17370884,1,593668,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72828,1,1,17423397,1,646181,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72829,10,2,67700784,4,591920,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72830,10,1,17342858,1,565642,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72831,2,1,17122961,1,345745,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72832,10,1,34477378,2,922946,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72833,9,2,67529921,4,421057,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72834,1,1,51035374,3,703726,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72835,10,1,17045939,1,268723,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72836,10,2,67163118,4,54254,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72837,10,1,50640469,3,308821,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72838,1,1,67904660,4,795796,485782,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72839,1,2,17494350,1,717134,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72840,9,1,34203365,2,648933,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72841,10,1,33928420,2,373988,0,0xb9AcE70Ce234180f009aEE04FC84fD755856fE86
72842,1,2,67960183,4,851319,485775,0xb9AcE70Ce234180f009aEE04FC84fD755856fE86
72843,2,1,17479707,1,702491,0,0xb9AcE70Ce234180f009aEE04FC84fD755856fE86
4442,10,1,33799509,2,245077,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
72844,2,1,67381161,4,272297,485575,0x1ecC246891e1430F8Bf297547E02887D230c39B6
72845,2,2,33837924,2,283492,0,0x1ecC246891e1430F8Bf297547E02887D230c39B6
72846,9,1,34096517,2,542085,0,0x1ecC246891e1430F8Bf297547E02887D230c39B6
72847,1,1,67312056,4,203192,485495,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72848,10,2,33803154,2,248722,0,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72849,2,1,34383479,2,829047,0,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72850,2,1,67224690,4,115826,485473,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72851,9,2,34443107,2,888675,0,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72852,2,1,34430715,2,876283,0,0xDc61121e24c2d6394DF8bFb8885Eb04983a1afCD
72853,9,1,17289638,1,512422,0,0x29EcAA773F052d14ec5258b352ee7304f57aaBc3
72854,9,2,67113408,4,4544,485118,0x29EcAA773F052d14ec5258b352ee7304f57aaBc3
72855,10,1,16969283,1,192067,0,0x29EcAA773F052d14ec5258b352ee7304f57aaBc3
